origen,fecha_hora,real,pred_analogo,pred_cronologico
Origen 6,2026-07-18 03:00:00,727.39843,419.93066,690.6957
Origen 6,2026-07-18 04:00:00,727.39843,417.2047,690.0254
Origen 6,2026-07-18 05:00:00,727.39843,417.72522,810.7393
Origen 6,2026-07-18 06:00:00,647.49543,417.57922,684.5896
Origen 6,2026-07-18 07:00:00,647.49543,420.0254,660.1181
Origen 6,2026-07-18 08:00:00,647.49543,420.84094,660.95154
Origen 6,2026-07-18 09:00:00,643.49543,420.84094,660.9884
Origen 6,2026-07-18 10:00:00,643.49543,425.2832,660.9884
Origen 6,2026-07-18 11:00:00,643.49543,426.50574,660.6093
Origen 6,2026-07-18 12:00:00,643.49543,426.7487,659.9831
Origen 6,2026-07-18 13:00:00,647.49543,425.61105,667.6628
Origen 6,2026-07-18 14:00:00,647.49543,415.63168,815.6421
Origen 6,2026-07-18 15:00:00,743.49343,415.80807,816.228
Origen 6,2026-07-18 16:00:00,952.49543,414.1963,815.4084
Origen 6,2026-07-18 17:00:00,952.49543,414.1963,815.076
Origen 6,2026-07-18 18:00:00,952.49543,414.38358,962.8906
Origen 6,2026-07-18 19:00:00,952.49543,416.87598,967.64386
Origen 6,2026-07-18 20:00:00,952.49543,416.87598,969.60406
Origen 6,2026-07-18 21:00:00,952.49543,416.06927,969.60406
Origen 6,2026-07-18 22:00:00,952.49543,416.06927,835.7872
Origen 6,2026-07-18 23:00:00,743.49343,414.99954,815.3081
Origen 6,2026-07-19 00:00:00,943.72728,415.95563,814.6471
Origen 6,2026-07-19 01:00:00,932.72728,415.29248,772.90784
Origen 6,2026-07-19 02:00:00,932.72728,413.34354,839.8441
Origen 6,2026-07-19 03:00:00,932.72728,412.88535,677.1726
Origen 6,2026-07-19 04:00:00,724.75628,413.12427,676.542
Origen 6,2026-07-19 05:00:00,724.75628,413.79083,676.50195
Origen 6,2026-07-19 06:00:00,652.72728,413.9939,648.91626
Origen 6,2026-07-19 07:00:00,648.72728,413.9939,646.0992
Origen 6,2026-07-19 08:00:00,648.72728,414.45157,636.5305
Origen 6,2026-07-19 09:00:00,648.72728,414.45157,634.5077
Origen 6,2026-07-19 10:00:00,652.72728,414.45157,629.8891
Origen 6,2026-07-19 11:00:00,652.72728,415.28043,621.709
Origen 6,2026-07-19 12:00:00,652.72728,415.28043,620.633
Origen 6,2026-07-19 13:00:00,652.72728,414.3259,622.68634
Origen 6,2026-07-19 14:00:00,724.75628,410.847,627.1298
Origen 6,2026-07-19 15:00:00,942.72728,410.847,638.2805
Origen 6,2026-07-19 16:00:00,942.72728,410.847,780.1541
Origen 6,2026-07-19 17:00:00,942.72728,410.847,798.62714
Origen 6,2026-07-19 18:00:00,943.72728,410.847,784.475
Origen 6,2026-07-19 19:00:00,952.72728,410.847,788.3475
Origen 6,2026-07-19 20:00:00,944.72728,411.2233,773.1441
Origen 6,2026-07-19 21:00:00,943.72728,408.4742,771.0
Origen 6,2026-07-19 22:00:00,944.72728,408.4742,766.38165
Origen 6,2026-07-19 23:00:00,932.72728,406.9741,599.29266
Origen 6,2026-07-20 00:00:00,752.71069,410.38452,760.43823
Origen 6,2026-07-20 01:00:00,752.71069,409.7668,748.718
Origen 6,2026-07-20 02:00:00,747.71069,408.64096,733.43445
Origen 6,2026-07-20 03:00:00,747.71069,408.4187,751.3137
Origen 6,2026-07-20 04:00:00,747.71069,409.0954,618.20953
Origen 6,2026-07-20 05:00:00,747.71069,411.87326,631.9427
Origen 6,2026-07-20 06:00:00,747.71069,405.58832,606.67706
Origen 6,2026-07-20 07:00:00,677.71069,405.40076,615.46027
Origen 6,2026-07-20 08:00:00,677.71069,405.6334,616.2373
Origen 6,2026-07-20 09:00:00,677.71069,405.6334,616.2373
Origen 6,2026-07-20 10:00:00,677.71069,405.6334,616.8215
Origen 6,2026-07-20 11:00:00,677.71069,416.45236,619.7721
Origen 6,2026-07-20 12:00:00,677.71069,423.60358,626.24194
Origen 6,2026-07-20 13:00:00,747.71069,422.6299,648.8049
Origen 6,2026-07-20 14:00:00,747.71069,423.61972,686.5219
Origen 6,2026-07-20 15:00:00,752.71069,423.61972,874.7817
Origen 6,2026-07-20 16:00:00,926.71069,423.61972,874.7817
Origen 6,2026-07-20 17:00:00,926.71069,423.3768,874.7817
Origen 6,2026-07-20 18:00:00,943.71069,421.33105,876.3156
Origen 6,2026-07-20 19:00:00,943.71069,418.9598,877.2462
Origen 6,2026-07-20 20:00:00,943.71069,416.5811,861.3111
Origen 6,2026-07-20 21:00:00,942.71069,416.1183,855.9252
Origen 6,2026-07-20 22:00:00,926.71069,415.62015,854.1268
Origen 6,2026-07-20 23:00:00,752.71069,414.8134,845.95624
Origen 6,2026-07-21 00:00:00,691.59804,436.4161,706.19684
Origen 6,2026-07-21 01:00:00,642.48704,436.16562,705.78455
Origen 6,2026-07-21 02:00:00,642.48704,437.18488,642.01495
Origen 6,2026-07-21 03:00:00,642.48704,436.62756,636.31683
Origen 6,2026-07-21 04:00:00,642.48704,433.14728,639.7209
Origen 6,2026-07-21 05:00:00,691.59804,433.76608,645.60333
Origen 6,2026-07-21 06:00:00,733.48504,427.21716,657.40564
Origen 6,2026-07-21 07:00:00,691.59804,440.18433,655.13
Origen 6,2026-07-21 08:00:00,642.48704,441.41916,657.0246
Origen 6,2026-07-21 09:00:00,642.48704,441.6101,657.42413
Origen 6,2026-07-21 10:00:00,642.48704,442.28806,657.42413
Origen 6,2026-07-21 11:00:00,642.48704,443.17258,657.42413
Origen 6,2026-07-21 12:00:00,642.48704,443.17258,657.70734
Origen 6,2026-07-21 13:00:00,642.48704,442.15393,694.43195
Origen 6,2026-07-21 14:00:00,942.48704,443.2937,699.46173
Origen 6,2026-07-21 15:00:00,942.48704,443.2937,760.2739
Origen 6,2026-07-21 16:00:00,942.48704,443.2937,852.9538
Origen 6,2026-07-21 17:00:00,947.48704,443.0395,852.9538
Origen 6,2026-07-21 18:00:00,962.48704,443.76068,863.0415
Origen 6,2026-07-21 19:00:00,962.48704,443.76068,864.11127
Origen 6,2026-07-21 20:00:00,962.48704,441.24112,859.9478
Origen 6,2026-07-21 21:00:00,962.48704,440.75095,856.6708
Origen 6,2026-07-21 22:00:00,947.48704,443.4961,845.8759
Origen 6,2026-07-21 23:00:00,942.48704,444.107,754.48083
Origen 6,2026-07-22 00:00:00,932.12121,444.14407,652.9737
Origen 6,2026-07-22 01:00:00,932.12121,443.34464,636.6443
Origen 6,2026-07-22 02:00:00,932.12121,435.33344,636.05536
Origen 6,2026-07-22 03:00:00,932.12121,430.37103,636.35144
Origen 6,2026-07-22 04:00:00,932.12121,435.79745,636.005
Origen 6,2026-07-22 05:00:00,932.12121,431.8952,661.20526
Origen 6,2026-07-22 06:00:00,932.12121,420.5272,663.11743
Origen 6,2026-07-22 07:00:00,926.12121,429.4936,656.9463
Origen 6,2026-07-22 08:00:00,932.12121,438.069,647.3636
Origen 6,2026-07-22 09:00:00,691.00121,440.26422,653.78094
Origen 6,2026-07-22 10:00:00,926.12121,441.93115,657.2502
Origen 6,2026-07-22 11:00:00,932.12121,445.03278,656.3395
Origen 6,2026-07-22 12:00:00,932.12121,445.3682,662.6474
Origen 6,2026-07-22 13:00:00,932.12121,444.78244,672.8412
Origen 6,2026-07-22 14:00:00,932.12121,443.31802,841.5125
Origen 6,2026-07-22 15:00:00,941.12121,443.34213,842.11694
Origen 6,2026-07-22 16:00:00,942.12121,445.50027,842.11694
Origen 6,2026-07-22 17:00:00,1042.12121,448.92136,842.96356
Origen 6,2026-07-22 18:00:00,1042.12121,456.68372,843.4561
Origen 6,2026-07-22 19:00:00,1047.12121,456.68372,843.4561
Origen 6,2026-07-22 20:00:00,1047.12121,453.6473,841.6084
Origen 6,2026-07-22 21:00:00,1042.12121,453.14334,840.82947
Origen 6,2026-07-22 22:00:00,942.12121,451.10626,839.7352
Origen 6,2026-07-22 23:00:00,941.12121,448.53625,827.0483
Origen 6,2026-07-23 00:00:00,932.13321,448.2484,799.11017
Origen 6,2026-07-23 01:00:00,932.13321,435.41708,797.2533
Origen 6,2026-07-23 02:00:00,932.13321,429.21307,798.1912
Origen 6,2026-07-23 03:00:00,932.13321,424.3824,796.00543
Origen 6,2026-07-23 04:00:00,932.13321,425.66446,816.7369
Origen 6,2026-07-23 05:00:00,932.13321,429.25284,815.2979
Origen 6,2026-07-23 06:00:00,932.13321,411.2971,811.348
Origen 6,2026-07-23 07:00:00,932.13321,416.42398,840.95294
Origen 6,2026-07-23 08:00:00,932.13321,424.16528,833.72766
Origen 6,2026-07-23 09:00:00,932.13321,429.08316,677.6423
Origen 6,2026-07-23 10:00:00,932.13321,429.765,823.3848
Origen 6,2026-07-23 11:00:00,932.13321,431.58987,820.75385
Origen 6,2026-07-23 12:00:00,922.13321,428.27148,826.93195
Origen 6,2026-07-23 13:00:00,932.13321,427.7753,846.2422
Origen 6,2026-07-23 14:00:00,932.13321,427.54138,854.2261
Origen 6,2026-07-23 15:00:00,952.13321,427.54138,870.2535
Origen 6,2026-07-23 16:00:00,1012.13321,427.54138,876.9142
Origen 6,2026-07-23 17:00:00,1012.13321,425.79962,919.1428
Origen 6,2026-07-23 18:00:00,1092.13321,426.8313,919.9702
Origen 6,2026-07-23 19:00:00,1097.13321,426.8313,919.9702
Origen 6,2026-07-23 20:00:00,1092.13321,424.40784,916.12714
Origen 6,2026-07-23 21:00:00,952.13321,423.93637,910.7336
Origen 6,2026-07-23 22:00:00,937.13321,423.29828,869.14044
Origen 6,2026-07-23 23:00:00,932.13321,423.19235,841.531
Origen 6,2026-07-24 00:00:00,883.4134,409.42816,791.1897
Origen 6,2026-07-24 01:00:00,842.4134,407.62683,770.92426
Origen 6,2026-07-24 02:00:00,842.4134,406.37854,767.19
Origen 6,2026-07-24 03:00:00,842.4134,401.7408,763.8762
Origen 6,2026-07-24 04:00:00,842.4134,406.6691,774.5024
Origen 6,2026-07-24 05:00:00,883.4134,409.0562,804.8444
Origen 6,2026-07-24 06:00:00,853.5724,409.50058,806.4206
Origen 6,2026-07-24 07:00:00,842.4134,408.9628,807.9363
Origen 6,2026-07-24 08:00:00,688.0954,410.31488,814.41986
Origen 6,2026-07-24 09:00:00,642.4134,409.089,814.9027
Origen 6,2026-07-24 10:00:00,642.4134,409.5035,814.9027
Origen 6,2026-07-24 11:00:00,842.4134,410.32248,814.9027
Origen 6,2026-07-24 12:00:00,688.0954,409.90717,814.9027
Origen 6,2026-07-24 13:00:00,692.4134,408.96494,830.8924
Origen 6,2026-07-24 14:00:00,883.4134,409.3077,850.11957
Origen 6,2026-07-24 15:00:00,883.4134,415.92487,863.38226
Origen 6,2026-07-24 16:00:00,912.4134,415.92487,864.0396
Origen 6,2026-07-24 17:00:00,937.4134,415.92487,864.0396
Origen 6,2026-07-24 18:00:00,952.4134,415.05038,907.69226
Origen 6,2026-07-24 19:00:00,1012.4134,415.05038,907.69226
Origen 6,2026-07-24 20:00:00,1012.4134,415.05038,904.6758
Origen 6,2026-07-24 21:00:00,952.4134,415.05038,859.15594
Origen 6,2026-07-24 22:00:00,912.4134,415.05038,855.96313
Origen 6,2026-07-24 23:00:00,883.4134,414.2449,830.96643
Origen 6,2026-07-25 00:00:00,692.47061,401.08273,800.20416
Origen 6,2026-07-25 01:00:00,685.99961,401.57477,762.23816
Origen 6,2026-07-25 02:00:00,685.99961,401.1826,765.26965
Origen 6,2026-07-25 03:00:00,685.99961,400.89386,760.4089
Origen 6,2026-07-25 04:00:00,695.99961,401.4413,774.8621
Origen 6,2026-07-25 05:00:00,645.99961,402.36963,810.529
Origen 6,2026-07-25 06:00:00,645.99961,402.36963,780.5996
Origen 6,2026-07-25 07:00:00,635.99961,403.21664,782.5069
Origen 6,2026-07-25 08:00:00,313.71361,406.9729,655.5212
Origen 6,2026-07-25 09:00:00,295.99961,406.06262,631.18164
Origen 6,2026-07-25 10:00:00,295.99961,405.46164,636.4403
Origen 6,2026-07-25 11:00:00,626.74361,406.27255,766.38306
Origen 6,2026-07-25 12:00:00,635.99961,406.27255,661.168
Origen 6,2026-07-25 13:00:00,635.99961,404.96777,677.254
Origen 6,2026-07-25 14:00:00,635.99961,407.51797,857.1897
Origen 6,2026-07-25 15:00:00,645.99961,407.51797,860.48224
Origen 6,2026-07-25 16:00:00,775.99961,407.89124,869.2237
Origen 6,2026-07-25 17:00:00,775.99961,407.89124,880.9989
Origen 6,2026-07-25 18:00:00,935.99961,408.49582,840.2322
Origen 6,2026-07-25 19:00:00,935.99961,408.49582,847.17487
Origen 6,2026-07-25 20:00:00,935.99961,407.74252,849.9291
Origen 6,2026-07-25 21:00:00,880.99961,408.40546,849.9291
Origen 6,2026-07-25 22:00:00,775.99961,408.40546,838.85986
Origen 6,2026-07-25 23:00:00,775.99961,409.28952,830.6151
Origen 6,2026-07-26 00:00:00,656.43802,409.5785,693.20685
Origen 6,2026-07-26 01:00:00,656.43802,408.9187,689.462
Origen 6,2026-07-26 02:00:00,646.43802,408.54315,670.0462
Origen 6,2026-07-26 03:00:00,646.43802,407.67563,669.24756
Origen 6,2026-07-26 04:00:00,646.43802,404.86734,663.05164
Origen 6,2026-07-26 05:00:00,646.43802,404.50867,636.9859
Origen 6,2026-07-26 06:00:00,616.43802,405.16135,632.8696
Origen 6,2026-07-26 07:00:00,156.43802,406.15018,586.0334
Origen 6,2026-07-26 08:00:00,156.43802,286.5696,366.82077
Origen 6,2026-07-26 09:00:00,156.43802,278.32672,346.90353
Origen 6,2026-07-26 10:00:00,156.43802,278.23978,346.13965
Origen 6,2026-07-26 11:00:00,156.43802,407.3412,574.3358
Origen 6,2026-07-26 12:00:00,301.17402,407.3412,574.3358
Origen 6,2026-07-26 13:00:00,616.43802,406.4049,582.14734
Origen 6,2026-07-26 14:00:00,646.43802,406.90323,583.0432
Origen 6,2026-07-26 15:00:00,656.43802,406.5995,622.22595
Origen 6,2026-07-26 16:00:00,656.43802,406.5995,689.27167
Origen 6,2026-07-26 17:00:00,694.83502,406.4584,689.43896
Origen 6,2026-07-26 18:00:00,786.43802,406.2427,772.21454
Origen 6,2026-07-26 19:00:00,796.43802,405.16885,775.7054
Origen 6,2026-07-26 20:00:00,786.43802,407.0987,790.7688
Origen 6,2026-07-26 21:00:00,786.43802,407.0987,780.0043
Origen 6,2026-07-26 22:00:00,776.43802,407.0987,706.35724
Origen 6,2026-07-26 23:00:00,656.43802,406.70306,699.7153
Origen 6,2026-07-27 00:00:00,593.78592,418.97144,668.23804
Origen 6,2026-07-27 01:00:00,593.78592,418.0921,666.8807
Origen 6,2026-07-27 02:00:00,592.78592,415.84497,644.7023
Origen 6,2026-07-27 03:00:00,592.78592,415.5229,642.3076
Origen 6,2026-07-27 04:00:00,593.78592,416.739,650.0565
Origen 6,2026-07-27 05:00:00,593.78592,421.8306,666.7707
Origen 6,2026-07-27 06:00:00,593.78592,415.85352,610.5269
Origen 6,2026-07-27 07:00:00,593.78592,208.35094,285.91333
Origen 6,2026-07-27 08:00:00,593.78592,208.40688,286.75247
Origen 6,2026-07-27 09:00:00,593.78592,208.40688,287.29694
Origen 6,2026-07-27 10:00:00,593.78592,208.40688,287.29694
Origen 6,2026-07-27 11:00:00,593.78592,208.82368,282.97473
Origen 6,2026-07-27 12:00:00,593.78592,306.7066,403.02557
Origen 6,2026-07-27 13:00:00,593.78592,421.97043,628.7973
Origen 6,2026-07-27 14:00:00,593.78592,423.47815,689.79047
Origen 6,2026-07-27 15:00:00,643.78592,423.47815,704.04443
Origen 6,2026-07-27 16:00:00,643.78592,432.28418,711.59753
Origen 6,2026-07-27 17:00:00,683.78592,432.0363,710.8891
Origen 6,2026-07-27 18:00:00,713.78592,432.21533,778.78345
Origen 6,2026-07-27 19:00:00,713.78592,432.21533,778.78345
Origen 6,2026-07-27 20:00:00,713.78592,432.27304,772.98004
Origen 6,2026-07-27 21:00:00,683.78592,431.79288,770.9503
Origen 6,2026-07-27 22:00:00,673.78592,431.2375,761.2934
Origen 6,2026-07-27 23:00:00,613.78592,431.57816,693.0915
Origen 6,2026-07-28 00:00:00,644.01838,448.9449,595.349
Origen 6,2026-07-28 01:00:00,644.01838,447.29214,586.469
Origen 6,2026-07-28 02:00:00,644.01838,443.42563,585.6024
Origen 6,2026-07-28 03:00:00,644.01838,441.36234,585.2465
