fecha_hora,real,pred_A,pred_B
2026-07-05 16:00:00,742.31769,704.7923244514049,731.7915101316862
2026-07-05 17:00:00,755.31769,722.6082689350083,751.3076029521849
2026-07-05 18:00:00,798.31769,799.2596259063732,800.9071544751902
2026-07-05 19:00:00,872.81769,834.8027740438707,853.2981306932463
2026-07-05 20:00:00,872.81769,829.4724428631084,841.72427383493
2026-07-05 21:00:00,798.31769,800.4580785171459,817.9899293707231
2026-07-05 22:00:00,798.31769,787.2204824934686,804.5449030277377
2026-07-05 23:00:00,755.31769,772.1351521852646,786.4772764160844
2026-07-06 00:00:00,742.51853,745.3405408275795,724.5847071830982
2026-07-06 01:00:00,742.51853,742.1639913773147,707.778086488649
2026-07-06 02:00:00,702.22553,741.9285618131765,693.7925667534735
2026-07-06 03:00:00,702.22553,741.5550844993954,651.5809754700223
2026-07-06 04:00:00,702.22553,741.6619603493042,668.1665319030842
2026-07-06 05:00:00,744.22553,741.6554791037726,714.0064009798767
2026-07-06 06:00:00,742.51853,704.5109964870572,686.0852049654104
2026-07-06 07:00:00,702.22553,699.4956312438889,679.3320220843965
2026-07-06 08:00:00,701.22553,659.3417019924477,514.373593967501
2026-07-06 09:00:00,701.22553,658.8531676044048,518.0171107920529
2026-07-06 10:00:00,702.22553,673.9771122593648,524.323307948259
2026-07-06 11:00:00,744.22553,687.2530723833268,537.4629463023883
2026-07-06 12:00:00,742.51853,748.565098700903,711.7098965176822
