ds,y,NHITS,ventana,semilla
2026-06-15 01:00:00,340.96241,383.09058,3a,42
2026-06-15 02:00:00,340.96241,373.09366,3a,42
2026-06-15 03:00:00,340.96241,374.3094,3a,42
2026-06-15 04:00:00,340.96241,393.76367,3a,42
2026-06-15 05:00:00,340.96241,404.13968,3a,42
2026-06-15 06:00:00,338.16241,426.34973,3a,42
2026-06-15 07:00:00,227.46241,429.35553,3a,42
2026-06-15 08:00:00,227.46241,454.8906,3a,42
2026-06-15 09:00:00,227.46241,465.02524,3a,42
2026-06-15 10:00:00,243.94241,479.2225,3a,42
2026-06-15 11:00:00,338.16241,494.7551,3a,42
2026-06-15 12:00:00,338.16241,508.27966,3a,42
2026-06-15 13:00:00,338.16241,526.8567,3a,42
2026-06-15 14:00:00,340.96241,560.5388,3a,42
2026-06-15 15:00:00,340.96241,614.6747,3a,42
2026-06-15 16:00:00,494.46241,632.0292,3a,42
2026-06-15 17:00:00,505.46241,679.2434,3a,42
2026-06-15 18:00:00,506.46241,720.2663,3a,42
2026-06-15 19:00:00,505.46241,725.866,3a,42
2026-06-15 20:00:00,505.46241,709.67426,3a,42
2026-06-15 21:00:00,494.46241,679.6726,3a,42
2026-06-15 22:00:00,340.96241,635.8914,3a,42
2026-06-15 23:00:00,340.96241,589.65,3a,42
2026-06-16 00:00:00,246.4869,303.94736,3a,42
2026-06-16 01:00:00,246.4869,266.20068,3a,42
2026-06-16 02:00:00,233.0069,277.69998,3a,42
2026-06-16 03:00:00,258.0069,279.85858,3a,42
2026-06-16 04:00:00,269.0069,302.93622,3a,42
2026-06-16 05:00:00,269.0069,330.154,3a,42
2026-06-16 06:00:00,269.0069,350.01868,3a,42
2026-06-16 07:00:00,269.0069,359.0279,3a,42
2026-06-16 08:00:00,269.0069,387.18036,3a,42
2026-06-16 09:00:00,258.0069,395.59998,3a,42
2026-06-16 10:00:00,269.0069,455.44153,3a,42
2026-06-16 11:00:00,269.0069,468.44348,3a,42
2026-06-16 12:00:00,269.0069,480.8376,3a,42
2026-06-16 13:00:00,269.0069,522.01575,3a,42
2026-06-16 14:00:00,458.0069,557.41284,3a,42
2026-06-16 15:00:00,508.0069,602.9124,3a,42
2026-06-16 16:00:00,559.0069,630.6182,3a,42
2026-06-16 17:00:00,673.0069,710.7956,3a,42
2026-06-16 18:00:00,1256.0069,809.48676,3a,42
2026-06-16 19:00:00,1257.0069,833.46295,3a,42
2026-06-16 20:00:00,1257.0069,763.2771,3a,42
2026-06-16 21:00:00,1256.0069,671.1895,3a,42
2026-06-16 22:00:00,509.0069,583.4468,3a,42
2026-06-16 23:00:00,508.0059,515.4242,3a,42
2026-06-17 00:00:00,271.7723,412.67465,3a,42
2026-06-17 01:00:00,271.7723,364.10107,3a,42
2026-06-17 02:00:00,271.7723,352.87503,3a,42
2026-06-17 03:00:00,271.7723,369.73358,3a,42
2026-06-17 04:00:00,271.7723,384.21033,3a,42
2026-06-17 05:00:00,310.7723,399.18893,3a,42
2026-06-17 06:00:00,310.7723,412.9427,3a,42
2026-06-17 07:00:00,271.7723,415.32883,3a,42
2026-06-17 08:00:00,271.7723,428.0954,3a,42
2026-06-17 09:00:00,271.7723,434.3486,3a,42
2026-06-17 10:00:00,271.7723,442.7325,3a,42
2026-06-17 11:00:00,271.7723,447.2308,3a,42
2026-06-17 12:00:00,271.7723,444.65317,3a,42
2026-06-17 13:00:00,310.7723,448.63828,3a,42
2026-06-17 14:00:00,510.7713,473.8995,3a,42
2026-06-17 15:00:00,510.7723,494.01178,3a,42
2026-06-17 16:00:00,675.7723,503.05194,3a,42
2026-06-17 17:00:00,675.7723,523.72595,3a,42
2026-06-17 18:00:00,680.7723,614.63104,3a,42
2026-06-17 19:00:00,1258.7723,710.2181,3a,42
2026-06-17 20:00:00,675.7723,668.34235,3a,42
2026-06-17 21:00:00,511.7723,557.4745,3a,42
2026-06-17 22:00:00,510.7723,474.67792,3a,42
2026-06-17 23:00:00,510.7713,417.8757,3a,42
2026-06-18 00:00:00,341.70205,430.11533,3a,42
2026-06-18 01:00:00,341.70205,397.4184,3a,42
2026-06-18 02:00:00,341.70205,362.21454,3a,42
2026-06-18 03:00:00,341.70205,353.58987,3a,42
2026-06-18 04:00:00,341.70205,353.82388,3a,42
2026-06-18 05:00:00,341.70205,362.67703,3a,42
2026-06-18 06:00:00,341.70205,350.0196,3a,42
2026-06-18 07:00:00,341.70205,350.75858,3a,42
2026-06-18 08:00:00,341.70205,360.4814,3a,42
2026-06-18 09:00:00,341.70205,368.6242,3a,42
2026-06-18 10:00:00,341.70205,388.14365,3a,42
2026-06-18 11:00:00,341.70205,384.48395,3a,42
2026-06-18 12:00:00,341.70205,374.73154,3a,42
2026-06-18 13:00:00,341.70205,379.30438,3a,42
2026-06-18 14:00:00,355.70205,393.2249,3a,42
2026-06-18 15:00:00,436.70205,415.2184,3a,42
2026-06-18 16:00:00,456.70205,446.16537,3a,42
2026-06-18 17:00:00,456.70205,463.30905,3a,42
2026-06-18 18:00:00,676.70205,550.21716,3a,42
2026-06-18 19:00:00,1254.70205,631.96265,3a,42
2026-06-18 20:00:00,671.70205,570.761,3a,42
2026-06-18 21:00:00,456.70205,478.76593,3a,42
2026-06-18 22:00:00,426.70205,443.64545,3a,42
2026-06-18 23:00:00,341.70205,410.622,3a,42
2026-06-19 00:00:00,304.76006,341.7928,3a,42
2026-06-19 01:00:00,423.76006,342.91983,3a,42
2026-06-19 02:00:00,423.76006,345.9398,3a,42
2026-06-19 03:00:00,339.76006,341.20575,3a,42
2026-06-19 04:00:00,423.76006,340.3817,3a,42
2026-06-19 05:00:00,431.76006,343.9719,3a,42
2026-06-19 06:00:00,431.76006,342.11624,3a,42
2026-06-19 07:00:00,431.76006,343.5587,3a,42
2026-06-19 08:00:00,304.76006,351.25415,3a,42
2026-06-19 09:00:00,304.76006,347.9336,3a,42
2026-06-19 10:00:00,304.76006,360.695,3a,42
2026-06-19 11:00:00,339.76006,354.73718,3a,42
2026-06-19 12:00:00,339.76006,349.5059,3a,42
2026-06-19 13:00:00,431.76006,360.01413,3a,42
2026-06-19 14:00:00,431.76006,375.72195,3a,42
2026-06-19 15:00:00,668.76006,408.91937,3a,42
2026-06-19 16:00:00,668.76006,410.2174,3a,42
2026-06-19 17:00:00,670.76006,454.92993,3a,42
2026-06-19 18:00:00,673.76006,712.1227,3a,42
2026-06-19 19:00:00,1252.76006,748.0507,3a,42
2026-06-19 20:00:00,673.76006,579.3117,3a,42
2026-06-19 21:00:00,670.76006,447.95602,3a,42
2026-06-19 22:00:00,670.76006,404.60583,3a,42
2026-06-19 23:00:00,431.76006,372.0128,3a,42
2026-06-20 00:00:00,452.51934,415.79443,3a,42
2026-06-20 01:00:00,352.51934,414.697,3a,42
2026-06-20 02:00:00,452.51934,417.39276,3a,42
2026-06-20 03:00:00,452.51934,422.46948,3a,42
2026-06-20 04:00:00,452.51934,412.84634,3a,42
2026-06-20 05:00:00,452.51934,420.0312,3a,42
2026-06-20 06:00:00,352.51934,417.10178,3a,42
2026-06-20 07:00:00,352.51934,418.98013,3a,42
2026-06-20 08:00:00,352.51934,435.62695,3a,42
2026-06-20 09:00:00,352.51934,443.30194,3a,42
2026-06-20 10:00:00,352.51934,449.34738,3a,42
2026-06-20 11:00:00,352.51934,449.70013,3a,42
2026-06-20 12:00:00,352.51934,441.34937,3a,42
2026-06-20 13:00:00,352.51934,444.74298,3a,42
2026-06-20 14:00:00,352.51934,446.38416,3a,42
2026-06-20 15:00:00,452.51934,444.0099,3a,42
2026-06-20 16:00:00,667.51934,439.72275,3a,42
2026-06-20 17:00:00,668.31934,430.8926,3a,42
2026-06-20 18:00:00,669.51934,482.25967,3a,42
2026-06-20 19:00:00,669.51934,517.20685,3a,42
2026-06-20 20:00:00,669.51934,475.9356,3a,42
2026-06-20 21:00:00,669.51934,449.9152,3a,42
2026-06-20 22:00:00,668.31934,439.99716,3a,42
2026-06-20 23:00:00,667.51934,421.86365,3a,42
2026-06-21 00:00:00,451.97153,405.2874,3a,42
2026-06-21 01:00:00,351.97153,313.83173,3a,42
2026-06-21 02:00:00,351.97153,305.32343,3a,42
2026-06-21 03:00:00,351.97153,301.04404,3a,42
2026-06-21 04:00:00,351.97153,301.48938,3a,42
2026-06-21 05:00:00,351.97153,276.3156,3a,42
2026-06-21 06:00:00,351.97153,251.01048,3a,42
2026-06-21 07:00:00,336.97153,231.28151,3a,42
2026-06-21 08:00:00,336.97153,232.45961,3a,42
2026-06-21 09:00:00,301.97153,247.93526,3a,42
2026-06-21 10:00:00,301.97153,291.66077,3a,42
2026-06-21 11:00:00,301.97153,313.61542,3a,42
2026-06-21 12:00:00,301.97153,328.10715,3a,42
2026-06-21 13:00:00,336.97153,358.70337,3a,42
2026-06-21 14:00:00,336.97153,391.44882,3a,42
2026-06-21 15:00:00,351.97153,419.49454,3a,42
2026-06-21 16:00:00,351.97153,478.59366,3a,42
2026-06-21 17:00:00,487.47053,512.6081,3a,42
2026-06-21 18:00:00,666.97153,553.5545,3a,42
2026-06-21 19:00:00,667.77153,598.94824,3a,42
2026-06-21 20:00:00,667.77153,611.493,3a,42
2026-06-21 21:00:00,667.77153,569.7569,3a,42
2026-06-21 22:00:00,550.97153,513.54346,3a,42
2026-06-21 23:00:00,550.97153,479.3814,3a,42
2026-06-22 00:00:00,450.6114,377.33386,3a,42
2026-06-22 01:00:00,450.6114,315.38858,3a,42
2026-06-22 02:00:00,450.6114,328.3119,3a,42
2026-06-22 03:00:00,450.6114,349.17166,3a,42
2026-06-22 04:00:00,451.6114,377.15332,3a,42
2026-06-22 05:00:00,451.6114,381.24222,3a,42
2026-06-22 06:00:00,451.6114,383.3253,3a,42
2026-06-22 07:00:00,450.6114,377.52383,3a,42
2026-06-22 08:00:00,450.6114,390.407,3a,42
2026-06-22 09:00:00,450.6114,407.44617,3a,42
2026-06-22 10:00:00,451.6114,427.62634,3a,42
2026-06-22 11:00:00,550.6114,450.97418,3a,42
2026-06-22 12:00:00,550.6114,467.77484,3a,42
2026-06-22 13:00:00,650.6114,490.0033,3a,42
2026-06-22 14:00:00,665.6114,506.95422,3a,42
2026-06-22 15:00:00,666.6114,531.2322,3a,42
2026-06-22 16:00:00,666.6114,565.1936,3a,42
2026-06-22 17:00:00,667.6114,595.28253,3a,42
2026-06-22 18:00:00,1248.6114,645.2148,3a,42
2026-06-22 19:00:00,1270.6114,682.18677,3a,42
2026-06-22 20:00:00,1249.6114,652.7041,3a,42
2026-06-22 21:00:00,712.9964,566.2393,3a,42
2026-06-22 22:00:00,666.6114,514.775,3a,42
2026-06-22 23:00:00,666.6114,494.5989,3a,42
2026-06-23 00:00:00,661.21518,624.1776,3a,42
2026-06-23 01:00:00,666.21518,603.6337,3a,42
2026-06-23 02:00:00,666.21518,605.6303,3a,42
2026-06-23 03:00:00,666.21518,614.4243,3a,42
2026-06-23 04:00:00,666.21518,623.23804,3a,42
2026-06-23 05:00:00,666.41518,645.3806,3a,42
2026-06-23 06:00:00,666.21518,642.7302,3a,42
2026-06-23 07:00:00,666.21518,648.97894,3a,42
2026-06-23 08:00:00,666.21518,670.44775,3a,42
2026-06-23 09:00:00,661.21518,672.6842,3a,42
2026-06-23 10:00:00,666.21518,687.0022,3a,42
2026-06-23 11:00:00,666.41518,695.4547,3a,42
2026-06-23 12:00:00,666.21518,694.67706,3a,42
2026-06-23 13:00:00,667.21518,706.7423,3a,42
2026-06-23 14:00:00,667.21518,715.4585,3a,42
2026-06-23 15:00:00,667.21518,715.66785,3a,42
2026-06-23 16:00:00,668.71518,695.7113,3a,42
2026-06-23 17:00:00,668.71518,691.5624,3a,42
2026-06-23 18:00:00,672.21518,742.92395,3a,42
2026-06-23 19:00:00,711.58518,782.48645,3a,42
2026-06-23 20:00:00,672.21518,736.7334,3a,42
2026-06-23 21:00:00,668.71518,683.34204,3a,42
2026-06-23 22:00:00,667.21518,650.58875,3a,42
2026-06-23 23:00:00,667.21518,613.88885,3a,42
2026-06-24 00:00:00,451.52262,664.12994,3a,42
2026-06-24 01:00:00,473.52262,660.4429,3a,42
2026-06-24 02:00:00,651.52262,665.3603,3a,42
2026-06-24 03:00:00,651.52262,673.62885,3a,42
2026-06-24 04:00:00,666.52262,671.05884,3a,42
2026-06-24 05:00:00,666.52262,684.50287,3a,42
2026-06-24 06:00:00,666.52262,692.5964,3a,42
2026-06-24 07:00:00,651.52262,703.8729,3a,42
2026-06-24 08:00:00,666.52262,719.87524,3a,42
2026-06-24 09:00:00,666.52262,733.1209,3a,42
2026-06-24 10:00:00,666.52262,740.1453,3a,42
2026-06-24 11:00:00,666.72262,749.7778,3a,42
2026-06-24 12:00:00,666.72262,746.77747,3a,42
2026-06-24 13:00:00,666.72262,752.37946,3a,42
2026-06-24 14:00:00,671.52262,755.418,3a,42
2026-06-24 15:00:00,701.52262,757.27356,3a,42
2026-06-24 16:00:00,701.52262,755.40497,3a,42
2026-06-24 17:00:00,701.52262,763.7447,3a,42
2026-06-24 18:00:00,713.97062,782.9337,3a,42
2026-06-24 19:00:00,1271.52262,788.4209,3a,42
2026-06-24 20:00:00,1271.52262,766.497,3a,42
2026-06-24 21:00:00,713.97062,739.4878,3a,42
2026-06-24 22:00:00,701.52262,722.4084,3a,42
2026-06-24 23:00:00,701.52262,703.4076,3a,42
2026-06-25 00:00:00,662.90216,683.171,3a,42
2026-06-25 01:00:00,662.70216,670.8467,3a,42
2026-06-25 02:00:00,662.70216,672.9509,3a,42
2026-06-25 03:00:00,662.90216,681.04614,3a,42
2026-06-25 04:00:00,662.90216,678.9953,3a,42
2026-06-25 05:00:00,666.70216,682.0753,3a,42
2026-06-25 06:00:00,662.70216,693.0277,3a,42
2026-06-25 07:00:00,662.70216,700.06274,3a,42
2026-06-25 08:00:00,652.70216,714.5581,3a,42
2026-06-25 09:00:00,652.70216,723.7191,3a,42
2026-06-25 10:00:00,662.90216,727.4833,3a,42
2026-06-25 11:00:00,662.90216,739.02637,3a,42
2026-06-25 12:00:00,662.90216,746.49084,3a,42
2026-06-25 13:00:00,663.16616,767.00665,3a,42
2026-06-25 14:00:00,669.70216,790.9775,3a,42
2026-06-25 15:00:00,677.70216,807.5314,3a,42
2026-06-25 16:00:00,697.70216,803.43646,3a,42
2026-06-25 17:00:00,701.41616,818.7162,3a,42
2026-06-25 18:00:00,707.70216,870.5658,3a,42
2026-06-25 19:00:00,1246.70216,896.6293,3a,42
2026-06-25 20:00:00,1245.70216,875.6152,3a,42
2026-06-25 21:00:00,707.70216,827.4943,3a,42
2026-06-25 22:00:00,697.70216,757.54834,3a,42
2026-06-25 23:00:00,697.70216,709.59607,3a,42
2026-06-26 00:00:00,669.473,678.47,3a,42
2026-06-26 01:00:00,669.473,669.60675,3a,42
2026-06-26 02:00:00,669.473,669.7833,3a,42
2026-06-26 03:00:00,669.473,676.29724,3a,42
2026-06-26 04:00:00,669.473,677.1516,3a,42
2026-06-26 05:00:00,669.473,684.34424,3a,42
2026-06-26 06:00:00,669.473,681.53345,3a,42
2026-06-26 07:00:00,669.473,683.91644,3a,42
2026-06-26 08:00:00,669.473,687.8808,3a,42
2026-06-26 09:00:00,669.473,692.49695,3a,42
2026-06-26 10:00:00,669.473,695.5826,3a,42
2026-06-26 11:00:00,669.473,709.6861,3a,42
2026-06-26 12:00:00,669.473,723.0725,3a,42
2026-06-26 13:00:00,669.473,739.68176,3a,42
2026-06-26 14:00:00,691.334,758.44434,3a,42
2026-06-26 15:00:00,695.473,775.2295,3a,42
2026-06-26 16:00:00,697.473,789.3036,3a,42
2026-06-26 17:00:00,707.473,815.2902,3a,42
2026-06-26 18:00:00,712.473,855.35425,3a,42
2026-06-26 19:00:00,1246.473,867.7829,3a,42
2026-06-26 20:00:00,712.473,841.94653,3a,42
2026-06-26 21:00:00,712.473,802.8374,3a,42
2026-06-26 22:00:00,707.473,748.30615,3a,42
2026-06-26 23:00:00,697.473,715.39435,3a,42
2026-06-27 00:00:00,709.58972,602.8894,3a,42
2026-06-27 01:00:00,697.58972,564.66626,3a,42
2026-06-27 02:00:00,697.58972,534.6313,3a,42
2026-06-27 03:00:00,693.58972,520.69037,3a,42
2026-06-27 04:00:00,693.58972,520.57196,3a,42
2026-06-27 05:00:00,693.58972,525.0365,3a,42
2026-06-27 06:00:00,693.58972,517.21436,3a,42
2026-06-27 07:00:00,687.58972,515.4871,3a,42
2026-06-27 08:00:00,687.58972,522.566,3a,42
2026-06-27 09:00:00,682.58972,537.6248,3a,42
2026-06-27 10:00:00,687.58972,547.0411,3a,42
2026-06-27 11:00:00,691.20372,567.57587,3a,42
2026-06-27 12:00:00,691.20372,587.6945,3a,42
2026-06-27 13:00:00,691.20372,600.2658,3a,42
2026-06-27 14:00:00,692.58972,616.41736,3a,42
2026-06-27 15:00:00,693.58972,640.3445,3a,42
2026-06-27 16:00:00,697.58972,667.8737,3a,42
2026-06-27 17:00:00,709.58972,705.4737,3a,42
2026-06-27 18:00:00,712.58972,785.07153,3a,42
2026-06-27 19:00:00,712.58972,844.43976,3a,42
2026-06-27 20:00:00,712.58972,830.52356,3a,42
2026-06-27 21:00:00,712.58972,776.8573,3a,42
2026-06-27 22:00:00,712.58972,714.7896,3a,42
2026-06-27 23:00:00,709.58972,674.51245,3a,42
2026-06-28 00:00:00,727.38783,708.1954,3a,42
2026-06-28 01:00:00,717.38783,704.4519,3a,42
2026-06-28 02:00:00,717.38783,711.3396,3a,42
2026-06-28 03:00:00,717.38783,712.1943,3a,42
2026-06-28 04:00:00,717.38783,707.017,3a,42
2026-06-28 05:00:00,706.38783,703.81866,3a,42
2026-06-28 06:00:00,692.38783,696.4419,3a,42
2026-06-28 07:00:00,690.97283,695.6137,3a,42
2026-06-28 08:00:00,682.38783,695.7856,3a,42
2026-06-28 09:00:00,682.38783,702.59973,3a,42
2026-06-28 10:00:00,682.38783,703.9786,3a,42
2026-06-28 11:00:00,682.38783,708.8599,3a,42
2026-06-28 12:00:00,692.38783,711.9888,3a,42
2026-06-28 13:00:00,692.38783,712.6168,3a,42
2026-06-28 14:00:00,692.38783,714.3674,3a,42
2026-06-28 15:00:00,692.38783,725.2856,3a,42
2026-06-28 16:00:00,706.38783,736.4303,3a,42
2026-06-28 17:00:00,727.38783,756.88635,3a,42
2026-06-28 18:00:00,750.03883,784.9089,3a,42
2026-06-28 19:00:00,802.38783,796.3708,3a,42
2026-06-28 20:00:00,802.38783,796.4612,3a,42
2026-06-28 21:00:00,802.38783,784.4357,3a,42
2026-06-28 22:00:00,750.03883,760.28485,3a,42
2026-06-28 23:00:00,750.03883,741.11993,3a,42
2026-06-29 00:00:00,747.35582,733.96735,3a,42
2026-06-29 01:00:00,747.35582,728.49506,3a,42
2026-06-29 02:00:00,747.35582,729.784,3a,42
2026-06-29 03:00:00,747.35582,731.95654,3a,42
2026-06-29 04:00:00,747.35582,733.92444,3a,42
2026-06-29 05:00:00,747.35582,733.75494,3a,42
2026-06-29 06:00:00,706.35582,727.9123,3a,42
2026-06-29 07:00:00,705.35582,727.7893,3a,42
2026-06-29 08:00:00,705.35582,730.3284,3a,42
2026-06-29 09:00:00,705.35582,732.2448,3a,42
2026-06-29 10:00:00,705.35582,735.2276,3a,42
2026-06-29 11:00:00,709.35582,740.4606,3a,42
2026-06-29 12:00:00,709.35582,747.78015,3a,42
2026-06-29 13:00:00,709.35582,753.874,3a,42
2026-06-29 14:00:00,709.35582,755.68445,3a,42
2026-06-29 15:00:00,727.35582,760.8271,3a,42
2026-06-29 16:00:00,747.35582,769.31226,3a,42
2026-06-29 17:00:00,767.35582,782.4423,3a,42
2026-06-29 18:00:00,777.35582,801.55853,3a,42
2026-06-29 19:00:00,811.30782,805.5772,3a,42
2026-06-29 20:00:00,811.30782,795.51685,3a,42
2026-06-29 21:00:00,811.30782,780.9965,3a,42
2026-06-29 22:00:00,777.35582,757.45355,3a,42
2026-06-29 23:00:00,767.35582,740.25977,3a,42
2026-06-30 00:00:00,792.29531,737.01733,3a,42
2026-06-30 01:00:00,792.29531,718.376,3a,42
2026-06-30 02:00:00,797.29531,697.33167,3a,42
2026-06-30 03:00:00,784.67031,689.0878,3a,42
2026-06-30 04:00:00,792.29531,692.20856,3a,42
2026-06-30 05:00:00,792.29531,698.227,3a,42
2026-06-30 06:00:00,792.29531,706.87195,3a,42
2026-06-30 07:00:00,706.29531,715.18665,3a,42
2026-06-30 08:00:00,706.29531,722.7072,3a,42
2026-06-30 09:00:00,706.29531,726.899,3a,42
2026-06-30 10:00:00,792.29531,731.7588,3a,42
2026-06-30 11:00:00,802.29531,736.9462,3a,42
2026-06-30 12:00:00,802.29531,746.1032,3a,42
2026-06-30 13:00:00,802.29531,756.11145,3a,42
2026-06-30 14:00:00,817.29531,761.4267,3a,42
2026-06-30 15:00:00,827.29531,765.6458,3a,42
2026-06-30 16:00:00,847.29531,775.5773,3a,42
2026-06-30 17:00:00,847.29531,783.72327,3a,42
2026-06-30 18:00:00,897.79531,787.0678,3a,42
2026-06-30 19:00:00,911.29531,793.47626,3a,42
2026-06-30 20:00:00,911.29531,803.73303,3a,42
2026-06-30 21:00:00,847.29531,794.91614,3a,42
2026-06-30 22:00:00,847.29531,765.7937,3a,42
2026-06-30 23:00:00,827.29531,745.3958,3a,42
2026-07-01 00:00:00,812.1992,795.53033,3a,42
2026-07-01 01:00:00,812.1992,778.6152,3a,42
2026-07-01 02:00:00,812.1992,760.3135,3a,42
2026-07-01 03:00:00,812.1992,754.74554,3a,42
2026-07-01 04:00:00,812.1992,757.86285,3a,42
2026-07-01 05:00:00,812.1992,762.1831,3a,42
2026-07-01 06:00:00,792.1992,766.5909,3a,42
2026-07-01 07:00:00,792.1992,770.41437,3a,42
2026-07-01 08:00:00,787.1992,774.64825,3a,42
2026-07-01 09:00:00,787.1992,775.0813,3a,42
2026-07-01 10:00:00,792.1992,776.4647,3a,42
2026-07-01 11:00:00,812.1992,779.36487,3a,42
2026-07-01 12:00:00,792.1992,787.49243,3a,42
2026-07-01 13:00:00,792.1992,795.4031,3a,42
2026-07-01 14:00:00,792.1992,798.8658,3a,42
2026-07-01 15:00:00,812.1992,801.14734,3a,42
2026-07-01 16:00:00,812.1992,810.28656,3a,42
2026-07-01 17:00:00,892.6992,817.83527,3a,42
2026-07-01 18:00:00,906.1992,829.6453,3a,42
2026-07-01 19:00:00,892.6992,834.7406,3a,42
2026-07-01 20:00:00,906.1992,832.5325,3a,42
2026-07-01 21:00:00,892.6992,821.19867,3a,42
2026-07-01 22:00:00,812.1992,798.8269,3a,42
2026-07-01 23:00:00,812.1992,780.9034,3a,42
2026-07-02 00:00:00,792.59321,806.6463,3a,42
2026-07-02 01:00:00,792.59321,801.196,3a,42
2026-07-02 02:00:00,782.59321,795.5917,3a,42
2026-07-02 03:00:00,782.59321,792.8209,3a,42
2026-07-02 04:00:00,782.59321,790.44196,3a,42
2026-07-02 05:00:00,782.59321,790.0945,3a,42
2026-07-02 06:00:00,782.59321,792.3367,3a,42
2026-07-02 07:00:00,782.59321,795.78375,3a,42
2026-07-02 08:00:00,774.46621,800.3664,3a,42
2026-07-02 09:00:00,782.59321,803.4835,3a,42
2026-07-02 10:00:00,782.59321,807.9362,3a,42
2026-07-02 11:00:00,782.59321,810.6129,3a,42
2026-07-02 12:00:00,782.59321,813.9604,3a,42
2026-07-02 13:00:00,782.59321,818.7959,3a,42
2026-07-02 14:00:00,792.59321,822.7994,3a,42
2026-07-02 15:00:00,792.59321,825.85345,3a,42
2026-07-02 16:00:00,892.59321,832.1098,3a,42
2026-07-02 17:00:00,892.59321,842.2399,3a,42
2026-07-02 18:00:00,892.59321,853.6139,3a,42
2026-07-02 19:00:00,893.09321,855.865,3a,42
2026-07-02 20:00:00,893.09321,848.8773,3a,42
2026-07-02 21:00:00,892.59321,836.40594,3a,42
2026-07-02 22:00:00,892.59321,817.9906,3a,42
2026-07-02 23:00:00,792.59321,806.37616,3a,42
2026-07-03 00:00:00,792.40976,788.5117,3a,42
2026-07-03 01:00:00,761.05376,784.2082,3a,42
2026-07-03 02:00:00,752.40976,778.34064,3a,42
2026-07-03 03:00:00,752.40976,774.0718,3a,42
2026-07-03 04:00:00,752.40976,770.48694,3a,42
2026-07-03 05:00:00,761.05376,770.2837,3a,42
2026-07-03 06:00:00,792.40976,772.56836,3a,42
2026-07-03 07:00:00,752.40976,778.11584,3a,42
2026-07-03 08:00:00,752.40976,783.1165,3a,42
2026-07-03 09:00:00,752.40976,788.252,3a,42
2026-07-03 10:00:00,752.40976,795.3797,3a,42
2026-07-03 11:00:00,792.40976,802.0486,3a,42
2026-07-03 12:00:00,752.40976,807.2185,3a,42
2026-07-03 13:00:00,752.40976,814.913,3a,42
2026-07-03 14:00:00,792.40976,819.6391,3a,42
2026-07-03 15:00:00,877.40976,822.4431,3a,42
2026-07-03 16:00:00,877.40976,825.676,3a,42
2026-07-03 17:00:00,877.40976,831.1952,3a,42
2026-07-03 18:00:00,882.40976,838.96185,3a,42
2026-07-03 19:00:00,892.90976,843.30145,3a,42
2026-07-03 20:00:00,892.90976,842.53094,3a,42
2026-07-03 21:00:00,877.40976,835.591,3a,42
2026-07-03 22:00:00,822.40976,820.9293,3a,42
2026-07-03 23:00:00,822.40976,811.2948,3a,42
2026-07-04 00:00:00,754.09592,815.8459,3a,42
2026-07-04 01:00:00,752.33192,812.7721,3a,42
2026-07-04 02:00:00,747.33192,807.46594,3a,42
2026-07-04 03:00:00,747.33192,802.21277,3a,42
2026-07-04 04:00:00,747.33192,797.46735,3a,42
2026-07-04 05:00:00,747.33192,796.3704,3a,42
2026-07-04 06:00:00,747.33192,798.70386,3a,42
2026-07-04 07:00:00,742.33192,804.137,3a,42
2026-07-04 08:00:00,742.33192,810.8833,3a,42
2026-07-04 09:00:00,742.33192,816.0885,3a,42
2026-07-04 10:00:00,742.33192,821.8301,3a,42
2026-07-04 11:00:00,742.33192,828.7571,3a,42
2026-07-04 12:00:00,742.33192,834.6704,3a,42
2026-07-04 13:00:00,742.33192,841.6801,3a,42
2026-07-04 14:00:00,742.33192,847.1508,3a,42
2026-07-04 15:00:00,747.33192,851.50696,3a,42
2026-07-04 16:00:00,752.33192,854.4524,3a,42
2026-07-04 17:00:00,792.33192,856.5676,3a,42
2026-07-04 18:00:00,802.33192,858.7561,3a,42
2026-07-04 19:00:00,892.83192,860.4613,3a,42
2026-07-04 20:00:00,892.83192,861.8473,3a,42
2026-07-04 21:00:00,802.33192,859.76733,3a,42
2026-07-04 22:00:00,792.33192,851.0401,3a,42
2026-07-04 23:00:00,792.33192,844.2907,3a,42
2026-07-05 00:00:00,744.81769,777.55914,3a,42
2026-07-05 01:00:00,744.81769,758.8565,3a,42
2026-07-05 02:00:00,742.31769,731.10034,3a,42
2026-07-05 03:00:00,742.31769,708.2398,3a,42
2026-07-05 04:00:00,744.81769,692.7358,3a,42
2026-07-05 05:00:00,744.81769,683.9701,3a,42
2026-07-05 06:00:00,737.81769,681.22437,3a,42
2026-07-05 07:00:00,701.81769,686.4542,3a,42
2026-07-05 08:00:00,332.81769,695.94415,3a,42
2026-07-05 09:00:00,332.81769,706.20215,3a,42
2026-07-05 10:00:00,332.81769,718.9788,3a,42
2026-07-05 11:00:00,332.81769,733.7159,3a,42
2026-07-05 12:00:00,692.81769,749.3495,3a,42
2026-07-05 13:00:00,701.81769,764.73694,3a,42
2026-07-05 14:00:00,737.81769,775.64764,3a,42
2026-07-05 15:00:00,737.81769,784.7697,3a,42
