ds,y,NBEATSx,ventana,semilla
2026-01-10 14:00:00,176.78564,192.74034,2a,42
2026-01-10 15:00:00,176.78564,202.97627,2a,42
2026-01-10 16:00:00,214.78564,217.38638,2a,42
2026-01-10 17:00:00,276.78564,232.78955,2a,42
2026-01-10 18:00:00,276.78564,241.22365,2a,42
2026-01-10 19:00:00,276.78564,247.36304,2a,42
2026-01-10 20:00:00,276.78564,243.63553,2a,42
2026-01-10 21:00:00,276.78564,243.21806,2a,42
2026-01-10 22:00:00,276.78564,239.4901,2a,42
2026-01-10 23:00:00,214.78564,218.35022,2a,42
2026-01-11 00:00:00,119.10337,212.84692,2a,42
2026-01-11 01:00:00,116.18537,210.69325,2a,42
2026-01-11 02:00:00,116.18537,206.33173,2a,42
2026-01-11 03:00:00,116.18537,201.90695,2a,42
2026-01-11 04:00:00,116.18537,197.1633,2a,42
2026-01-11 05:00:00,116.18537,188.26361,2a,42
2026-01-11 06:00:00,116.18537,183.9719,2a,42
2026-01-11 07:00:00,114.73137,177.36598,2a,42
2026-01-11 08:00:00,110.59537,165.28094,2a,42
2026-01-11 09:00:00,110.59537,166.99359,2a,42
2026-01-11 10:00:00,110.59537,172.16864,2a,42
2026-01-11 11:00:00,110.59537,176.10422,2a,42
2026-01-11 12:00:00,112.10337,177.77505,2a,42
2026-01-11 13:00:00,116.17837,181.28333,2a,42
2026-01-11 14:00:00,116.18537,183.55588,2a,42
2026-01-11 15:00:00,116.18537,194.55878,2a,42
2026-01-11 16:00:00,119.10337,209.39374,2a,42
2026-01-11 17:00:00,119.10337,225.2423,2a,42
2026-01-11 18:00:00,154.10337,233.6235,2a,42
2026-01-11 19:00:00,219.10337,246.67587,2a,42
2026-01-11 20:00:00,154.10337,255.22003,2a,42
2026-01-11 21:00:00,154.10337,252.5946,2a,42
2026-01-11 22:00:00,124.10337,245.6058,2a,42
2026-01-11 23:00:00,119.10337,229.3616,2a,42
2026-01-12 00:00:00,117.87734,120.98342,2a,42
2026-01-12 01:00:00,113.88434,117.26306,2a,42
2026-01-12 02:00:00,113.88434,115.51012,2a,42
2026-01-12 03:00:00,113.88434,112.13634,2a,42
2026-01-12 04:00:00,113.88434,112.149925,2a,42
2026-01-12 05:00:00,113.88434,116.7539,2a,42
2026-01-12 06:00:00,113.88434,114.632286,2a,42
2026-01-12 07:00:00,113.88434,109.43731,2a,42
2026-01-12 08:00:00,113.46634,109.811554,2a,42
2026-01-12 09:00:00,113.46634,110.05218,2a,42
2026-01-12 10:00:00,113.46634,113.45113,2a,42
2026-01-12 11:00:00,151.38434,117.26986,2a,42
2026-01-12 12:00:00,151.38434,112.218994,2a,42
2026-01-12 13:00:00,196.38434,112.03322,2a,42
2026-01-12 14:00:00,196.38434,111.1135,2a,42
2026-01-12 15:00:00,196.38434,111.587494,2a,42
2026-01-12 16:00:00,206.38434,115.54998,2a,42
2026-01-12 17:00:00,206.38434,116.51757,2a,42
2026-01-12 18:00:00,216.38434,126.52815,2a,42
2026-01-12 19:00:00,216.38434,136.99225,2a,42
2026-01-12 20:00:00,216.38434,133.36163,2a,42
2026-01-12 21:00:00,216.38434,125.198326,2a,42
2026-01-12 22:00:00,206.38434,119.377396,2a,42
2026-01-12 23:00:00,206.38434,118.46302,2a,42
2026-01-13 00:00:00,105.22064,178.65105,2a,42
2026-01-13 01:00:00,105.21064,159.29977,2a,42
2026-01-13 02:00:00,105.21064,151.8836,2a,42
2026-01-13 03:00:00,105.20264,140.62946,2a,42
2026-01-13 04:00:00,105.21064,122.12635,2a,42
2026-01-13 05:00:00,105.22064,135.23041,2a,42
2026-01-13 06:00:00,105.22064,161.86862,2a,42
2026-01-13 07:00:00,105.22064,168.30411,2a,42
2026-01-13 08:00:00,105.22064,173.70464,2a,42
2026-01-13 09:00:00,105.22064,168.9751,2a,42
2026-01-13 10:00:00,105.22064,162.90039,2a,42
2026-01-13 11:00:00,105.22064,167.763,2a,42
2026-01-13 12:00:00,105.22064,162.30096,2a,42
2026-01-13 13:00:00,105.22064,165.23961,2a,42
2026-01-13 14:00:00,188.12064,190.20769,2a,42
2026-01-13 15:00:00,208.12064,227.89616,2a,42
2026-01-13 16:00:00,208.12064,244.48367,2a,42
2026-01-13 17:00:00,208.12064,266.87595,2a,42
2026-01-13 18:00:00,209.12064,303.36966,2a,42
2026-01-13 19:00:00,209.12064,326.47687,2a,42
2026-01-13 20:00:00,209.12064,313.3128,2a,42
2026-01-13 21:00:00,208.12064,261.76974,2a,42
2026-01-13 22:00:00,208.12064,224.54008,2a,42
2026-01-13 23:00:00,188.12064,195.56433,2a,42
2026-01-14 00:00:00,109.65888,166.13065,2a,42
2026-01-14 01:00:00,109.65888,146.82079,2a,42
2026-01-14 02:00:00,109.65888,143.12386,2a,42
2026-01-14 03:00:00,109.65888,141.44577,2a,42
2026-01-14 04:00:00,109.65888,141.41452,2a,42
2026-01-14 05:00:00,109.65888,151.1605,2a,42
2026-01-14 06:00:00,109.65888,160.15678,2a,42
2026-01-14 07:00:00,109.65888,172.6369,2a,42
2026-01-14 08:00:00,109.65888,176.04659,2a,42
2026-01-14 09:00:00,109.65888,175.83994,2a,42
2026-01-14 10:00:00,109.65888,181.18784,2a,42
2026-01-14 11:00:00,109.65888,192.68124,2a,42
2026-01-14 12:00:00,109.65888,193.12396,2a,42
2026-01-14 13:00:00,109.65888,191.68138,2a,42
2026-01-14 14:00:00,138.16688,201.39612,2a,42
2026-01-14 15:00:00,138.16688,219.54929,2a,42
2026-01-14 16:00:00,142.16688,231.23163,2a,42
2026-01-14 17:00:00,213.16688,232.47885,2a,42
2026-01-14 18:00:00,213.16688,236.04213,2a,42
2026-01-14 19:00:00,217.16688,258.05975,2a,42
2026-01-14 20:00:00,213.16688,270.48096,2a,42
2026-01-14 21:00:00,213.16688,236.15906,2a,42
2026-01-14 22:00:00,142.16688,205.87985,2a,42
2026-01-14 23:00:00,138.16688,189.31897,2a,42
2026-01-15 00:00:00,111.95694,136.0016,2a,42
2026-01-15 01:00:00,111.95694,125.36459,2a,42
2026-01-15 02:00:00,111.95694,116.60844,2a,42
2026-01-15 03:00:00,111.95694,116.320786,2a,42
2026-01-15 04:00:00,111.95694,111.781265,2a,42
2026-01-15 05:00:00,111.95694,112.467575,2a,42
2026-01-15 06:00:00,117.54694,120.5761,2a,42
2026-01-15 07:00:00,117.54694,126.466835,2a,42
2026-01-15 08:00:00,117.54694,120.12127,2a,42
2026-01-15 09:00:00,111.95694,124.60759,2a,42
2026-01-15 10:00:00,117.54694,122.58022,2a,42
2026-01-15 11:00:00,117.54694,121.20858,2a,42
2026-01-15 12:00:00,117.54694,128.20245,2a,42
2026-01-15 13:00:00,119.09994,126.88372,2a,42
2026-01-15 14:00:00,190.55694,129.44275,2a,42
2026-01-15 15:00:00,190.55694,139.39064,2a,42
2026-01-15 16:00:00,190.55694,159.50723,2a,42
2026-01-15 17:00:00,190.55694,161.65604,2a,42
2026-01-15 18:00:00,190.55694,164.14674,2a,42
2026-01-15 19:00:00,191.55694,186.91098,2a,42
2026-01-15 20:00:00,190.55694,195.12509,2a,42
2026-01-15 21:00:00,190.55694,165.12369,2a,42
2026-01-15 22:00:00,190.55694,142.45613,2a,42
2026-01-15 23:00:00,117.54694,135.73486,2a,42
2026-01-16 00:00:00,109.64545,113.03156,2a,42
2026-01-16 01:00:00,109.64545,99.249756,2a,42
2026-01-16 02:00:00,109.64545,91.67598,2a,42
2026-01-16 03:00:00,109.64545,86.47298,2a,42
2026-01-16 04:00:00,109.64545,88.84993,2a,42
2026-01-16 05:00:00,109.64545,92.0702,2a,42
2026-01-16 06:00:00,109.64545,98.75738,2a,42
2026-01-16 07:00:00,109.64545,102.25933,2a,42
2026-01-16 08:00:00,109.64545,103.21738,2a,42
2026-01-16 09:00:00,109.64545,99.649506,2a,42
2026-01-16 10:00:00,109.64545,103.46639,2a,42
2026-01-16 11:00:00,109.64545,109.230255,2a,42
2026-01-16 12:00:00,109.64545,112.02092,2a,42
2026-01-16 13:00:00,109.64545,110.80595,2a,42
2026-01-16 14:00:00,109.64545,110.41394,2a,42
2026-01-16 15:00:00,109.64545,120.81069,2a,42
2026-01-16 16:00:00,113.78145,136.35281,2a,42
2026-01-16 17:00:00,117.24545,142.76645,2a,42
2026-01-16 18:00:00,168.24545,150.27771,2a,42
2026-01-16 19:00:00,168.24545,159.45319,2a,42
2026-01-16 20:00:00,168.24545,154.0578,2a,42
2026-01-16 21:00:00,117.24545,144.23776,2a,42
2026-01-16 22:00:00,109.64545,129.0827,2a,42
2026-01-16 23:00:00,109.64545,119.627235,2a,42
2026-01-17 00:00:00,100.55036,112.310875,2a,42
2026-01-17 01:00:00,100.55036,112.4511,2a,42
2026-01-17 02:00:00,100.55036,109.38176,2a,42
2026-01-17 03:00:00,100.55036,105.46113,2a,42
2026-01-17 04:00:00,100.55036,104.393036,2a,42
2026-01-17 05:00:00,100.55036,105.07242,2a,42
2026-01-17 06:00:00,104.68636,102.27637,2a,42
2026-01-17 07:00:00,100.55036,99.70678,2a,42
2026-01-17 08:00:00,100.55036,98.92016,2a,42
2026-01-17 09:00:00,100.55036,96.13822,2a,42
2026-01-17 10:00:00,100.55036,97.54563,2a,42
2026-01-17 11:00:00,100.55036,98.67646,2a,42
2026-01-17 12:00:00,100.55036,99.64417,2a,42
2026-01-17 13:00:00,100.55036,102.362404,2a,42
2026-01-17 14:00:00,100.55036,104.36215,2a,42
2026-01-17 15:00:00,100.55036,106.190094,2a,42
2026-01-17 16:00:00,108.15036,108.298584,2a,42
2026-01-17 17:00:00,114.15036,108.17932,2a,42
2026-01-17 18:00:00,126.15036,110.938965,2a,42
2026-01-17 19:00:00,126.15036,113.86704,2a,42
2026-01-17 20:00:00,126.15036,118.41997,2a,42
2026-01-17 21:00:00,126.15036,112.87178,2a,42
2026-01-17 22:00:00,126.15036,111.511215,2a,42
2026-01-17 23:00:00,108.15036,110.42427,2a,42
2026-01-18 00:00:00,105.32193,107.66794,2a,42
2026-01-18 01:00:00,105.32193,108.27766,2a,42
2026-01-18 02:00:00,105.32193,107.86425,2a,42
2026-01-18 03:00:00,103.31193,106.27701,2a,42
2026-01-18 04:00:00,101.85793,108.40999,2a,42
2026-01-18 05:00:00,103.31193,108.113625,2a,42
2026-01-18 06:00:00,97.72193,104.71566,2a,42
2026-01-18 07:00:00,97.72193,104.660355,2a,42
2026-01-18 08:00:00,97.72193,103.39319,2a,42
2026-01-18 09:00:00,97.72193,105.48307,2a,42
2026-01-18 10:00:00,97.72193,104.231544,2a,42
2026-01-18 11:00:00,97.72193,107.66042,2a,42
2026-01-18 12:00:00,97.72193,106.44207,2a,42
2026-01-18 13:00:00,97.72193,107.0295,2a,42
2026-01-18 14:00:00,97.72193,108.650185,2a,42
2026-01-18 15:00:00,97.72193,109.84015,2a,42
2026-01-18 16:00:00,105.32193,112.84797,2a,42
2026-01-18 17:00:00,113.32193,115.2849,2a,42
2026-01-18 18:00:00,166.32193,117.234695,2a,42
2026-01-18 19:00:00,171.32193,118.61607,2a,42
2026-01-18 20:00:00,171.32193,118.192825,2a,42
2026-01-18 21:00:00,166.32193,114.0439,2a,42
2026-01-18 22:00:00,166.32193,113.70099,2a,42
2026-01-18 23:00:00,113.32193,112.09484,2a,42
2026-01-19 00:00:00,111.91666,114.74267,2a,42
2026-01-19 01:00:00,107.91666,114.53889,2a,42
2026-01-19 02:00:00,105.90666,117.59757,2a,42
2026-01-19 03:00:00,107.91666,117.01432,2a,42
2026-01-19 04:00:00,107.91666,120.73618,2a,42
2026-01-19 05:00:00,111.91666,125.862564,2a,42
2026-01-19 06:00:00,149.91666,130.69669,2a,42
2026-01-19 07:00:00,149.91666,128.9267,2a,42
2026-01-19 08:00:00,149.91666,131.76575,2a,42
2026-01-19 09:00:00,111.91666,128.78172,2a,42
2026-01-19 10:00:00,149.91666,130.72783,2a,42
2026-01-19 11:00:00,149.91666,132.13747,2a,42
2026-01-19 12:00:00,149.91666,132.72125,2a,42
2026-01-19 13:00:00,149.91666,136.196,2a,42
2026-01-19 14:00:00,149.91666,136.56253,2a,42
2026-01-19 15:00:00,158.91666,138.50606,2a,42
2026-01-19 16:00:00,173.91666,140.5622,2a,42
2026-01-19 17:00:00,178.91666,156.64035,2a,42
2026-01-19 18:00:00,178.91666,177.6423,2a,42
2026-01-19 19:00:00,178.91666,191.17635,2a,42
2026-01-19 20:00:00,178.91666,192.33875,2a,42
2026-01-19 21:00:00,178.91666,172.41972,2a,42
2026-01-19 22:00:00,178.91666,151.86755,2a,42
2026-01-19 23:00:00,173.91666,137.24257,2a,42
2026-01-20 00:00:00,174.33117,163.03313,2a,42
2026-01-20 01:00:00,174.33117,161.42502,2a,42
2026-01-20 02:00:00,174.33117,164.1142,2a,42
2026-01-20 03:00:00,174.33117,160.92603,2a,42
2026-01-20 04:00:00,174.33117,163.53036,2a,42
2026-01-20 05:00:00,176.23117,164.7691,2a,42
2026-01-20 06:00:00,176.33117,172.31818,2a,42
2026-01-20 07:00:00,176.23117,174.03839,2a,42
2026-01-20 08:00:00,174.33117,171.86716,2a,42
2026-01-20 09:00:00,174.33117,172.20679,2a,42
2026-01-20 10:00:00,174.33117,171.36151,2a,42
2026-01-20 11:00:00,174.33117,168.76245,2a,42
2026-01-20 12:00:00,174.33117,172.88724,2a,42
2026-01-20 13:00:00,176.23117,171.99913,2a,42
2026-01-20 14:00:00,176.33117,168.8991,2a,42
2026-01-20 15:00:00,176.33117,175.24594,2a,42
2026-01-20 16:00:00,176.33117,183.0154,2a,42
2026-01-20 17:00:00,178.33117,186.28624,2a,42
2026-01-20 18:00:00,181.33117,198.92921,2a,42
2026-01-20 19:00:00,191.33117,209.32315,2a,42
2026-01-20 20:00:00,181.33117,210.6165,2a,42
2026-01-20 21:00:00,181.33117,202.99475,2a,42
2026-01-20 22:00:00,178.33117,198.01558,2a,42
2026-01-20 23:00:00,176.33117,191.48434,2a,42
2026-01-21 00:00:00,175.89024,177.3326,2a,42
2026-01-21 01:00:00,175.89024,178.46698,2a,42
2026-01-21 02:00:00,175.89024,176.95349,2a,42
2026-01-21 03:00:00,175.89024,174.35997,2a,42
2026-01-21 04:00:00,175.89024,175.26035,2a,42
2026-01-21 05:00:00,175.89024,179.0877,2a,42
2026-01-21 06:00:00,177.89024,181.9628,2a,42
2026-01-21 07:00:00,175.89024,186.80814,2a,42
2026-01-21 08:00:00,175.89024,187.35158,2a,42
2026-01-21 09:00:00,175.89024,188.45795,2a,42
2026-01-21 10:00:00,175.89024,183.80351,2a,42
2026-01-21 11:00:00,175.89024,180.22049,2a,42
2026-01-21 12:00:00,175.89024,191.7744,2a,42
2026-01-21 13:00:00,175.89024,194.17407,2a,42
2026-01-21 14:00:00,175.89024,198.16858,2a,42
2026-01-21 15:00:00,177.89024,203.22812,2a,42
2026-01-21 16:00:00,188.09024,210.41055,2a,42
2026-01-21 17:00:00,188.09024,211.06317,2a,42
2026-01-21 18:00:00,205.89024,214.73294,2a,42
2026-01-21 19:00:00,205.89024,216.07193,2a,42
2026-01-21 20:00:00,195.89024,214.46497,2a,42
2026-01-21 21:00:00,188.09024,205.80026,2a,42
2026-01-21 22:00:00,188.09024,204.3163,2a,42
2026-01-21 23:00:00,180.89024,200.78574,2a,42
2026-01-22 00:00:00,181.84677,183.92041,2a,42
2026-01-22 01:00:00,181.84677,190.05031,2a,42
2026-01-22 02:00:00,181.84677,189.67932,2a,42
2026-01-22 03:00:00,181.84677,190.03897,2a,42
2026-01-22 04:00:00,181.84677,193.47923,2a,42
2026-01-22 05:00:00,181.84677,201.46791,2a,42
2026-01-22 06:00:00,181.84677,205.32532,2a,42
2026-01-22 07:00:00,181.84677,213.01431,2a,42
2026-01-22 08:00:00,181.84677,220.07597,2a,42
2026-01-22 09:00:00,181.84677,223.94472,2a,42
2026-01-22 10:00:00,181.84677,226.82501,2a,42
2026-01-22 11:00:00,181.84677,226.7097,2a,42
2026-01-22 12:00:00,181.84677,224.87796,2a,42
2026-01-22 13:00:00,181.84677,227.47388,2a,42
2026-01-22 14:00:00,191.16677,237.40744,2a,42
2026-01-22 15:00:00,191.16677,243.76862,2a,42
2026-01-22 16:00:00,195.84677,246.20114,2a,42
2026-01-22 17:00:00,195.84677,242.59161,2a,42
2026-01-22 18:00:00,210.84677,238.9585,2a,42
2026-01-22 19:00:00,220.84677,242.9436,2a,42
2026-01-22 20:00:00,195.84677,249.77913,2a,42
2026-01-22 21:00:00,195.84677,244.59741,2a,42
2026-01-22 22:00:00,191.16677,238.60678,2a,42
2026-01-22 23:00:00,191.16677,224.88875,2a,42
2026-01-23 00:00:00,196.7875,190.39742,2a,42
2026-01-23 01:00:00,196.7875,195.47267,2a,42
2026-01-23 02:00:00,196.7875,198.27374,2a,42
2026-01-23 03:00:00,196.7875,198.05083,2a,42
2026-01-23 04:00:00,196.7875,194.67299,2a,42
2026-01-23 05:00:00,196.7875,193.64664,2a,42
2026-01-23 06:00:00,196.7875,196.24539,2a,42
2026-01-23 07:00:00,196.7875,197.09503,2a,42
2026-01-23 08:00:00,196.7875,198.29182,2a,42
2026-01-23 09:00:00,196.7875,203.6963,2a,42
2026-01-23 10:00:00,196.7875,205.36922,2a,42
2026-01-23 11:00:00,196.7875,202.11139,2a,42
2026-01-23 12:00:00,196.7875,198.22403,2a,42
2026-01-23 13:00:00,196.7875,202.25546,2a,42
2026-01-23 14:00:00,196.7875,209.93886,2a,42
2026-01-23 15:00:00,207.7875,217.66649,2a,42
2026-01-23 16:00:00,211.3075,217.79782,2a,42
2026-01-23 17:00:00,211.3075,218.24794,2a,42
2026-01-23 18:00:00,211.7875,222.50658,2a,42
2026-01-23 19:00:00,220.7875,218.66273,2a,42
2026-01-23 20:00:00,211.7875,215.52942,2a,42
2026-01-23 21:00:00,220.7875,216.46648,2a,42
2026-01-23 22:00:00,211.7875,212.39423,2a,42
2026-01-23 23:00:00,211.3075,208.23242,2a,42
2026-01-24 00:00:00,236.7244,210.43385,2a,42
2026-01-24 01:00:00,231.7244,213.19362,2a,42
2026-01-24 02:00:00,201.7244,215.20633,2a,42
2026-01-24 03:00:00,201.7244,214.99232,2a,42
2026-01-24 04:00:00,201.7244,213.97118,2a,42
2026-01-24 05:00:00,201.7244,211.7808,2a,42
2026-01-24 06:00:00,201.7244,210.47417,2a,42
2026-01-24 07:00:00,201.7244,209.01205,2a,42
2026-01-24 08:00:00,201.7244,208.72385,2a,42
2026-01-24 09:00:00,201.7244,214.83025,2a,42
2026-01-24 10:00:00,201.7244,215.90845,2a,42
2026-01-24 11:00:00,201.7244,215.03249,2a,42
2026-01-24 12:00:00,201.7244,213.57071,2a,42
2026-01-24 13:00:00,201.7244,215.07121,2a,42
2026-01-24 14:00:00,201.7244,219.76773,2a,42
2026-01-24 15:00:00,201.7244,228.96545,2a,42
2026-01-24 16:00:00,206.7244,231.39009,2a,42
2026-01-24 17:00:00,211.7244,236.20212,2a,42
2026-01-24 18:00:00,241.9144,243.40086,2a,42
2026-01-24 19:00:00,241.9144,242.93977,2a,42
2026-01-24 20:00:00,241.9144,239.5883,2a,42
2026-01-24 21:00:00,211.7244,238.52798,2a,42
2026-01-24 22:00:00,211.7244,235.1863,2a,42
2026-01-24 23:00:00,241.9144,233.94084,2a,42
2026-01-25 00:00:00,227.85962,241.63943,2a,42
2026-01-25 01:00:00,227.85962,240.75844,2a,42
2026-01-25 02:00:00,227.85962,240.13812,2a,42
2026-01-25 03:00:00,227.85962,238.12758,2a,42
2026-01-25 04:00:00,227.85962,238.0848,2a,42
2026-01-25 05:00:00,227.85962,234.24022,2a,42
2026-01-25 06:00:00,227.85962,232.88304,2a,42
2026-01-25 07:00:00,217.92962,229.88365,2a,42
2026-01-25 08:00:00,217.92962,220.89473,2a,42
2026-01-25 09:00:00,217.85962,226.54863,2a,42
2026-01-25 10:00:00,217.85962,230.66492,2a,42
2026-01-25 11:00:00,217.85962,232.23785,2a,42
2026-01-25 12:00:00,217.85962,232.3819,2a,42
2026-01-25 13:00:00,217.85962,233.29376,2a,42
2026-01-25 14:00:00,217.92962,238.61641,2a,42
2026-01-25 15:00:00,217.92962,244.87057,2a,42
2026-01-25 16:00:00,217.92962,252.36758,2a,42
2026-01-25 17:00:00,227.85962,260.2319,2a,42
2026-01-25 18:00:00,253.85962,264.06357,2a,42
2026-01-25 19:00:00,253.85962,269.1609,2a,42
2026-01-25 20:00:00,253.85962,269.55377,2a,42
2026-01-25 21:00:00,253.85962,266.53802,2a,42
2026-01-25 22:00:00,232.85962,263.31464,2a,42
2026-01-25 23:00:00,232.85962,258.9193,2a,42
2026-01-26 00:00:00,235.5724,233.95758,2a,42
2026-01-26 01:00:00,235.5724,235.2316,2a,42
2026-01-26 02:00:00,230.5724,235.25154,2a,42
2026-01-26 03:00:00,230.5724,233.46172,2a,42
2026-01-26 04:00:00,230.5724,231.31934,2a,42
2026-01-26 05:00:00,235.5724,236.37553,2a,42
2026-01-26 06:00:00,248.5724,245.13858,2a,42
2026-01-26 07:00:00,235.5724,249.06209,2a,42
2026-01-26 08:00:00,235.5724,247.707,2a,42
2026-01-26 09:00:00,235.5724,249.69022,2a,42
2026-01-26 10:00:00,235.5724,248.0052,2a,42
2026-01-26 11:00:00,235.5724,246.88405,2a,42
2026-01-26 12:00:00,235.5724,247.4374,2a,42
2026-01-26 13:00:00,235.5724,252.06238,2a,42
2026-01-26 14:00:00,248.5724,257.5768,2a,42
2026-01-26 15:00:00,248.5724,261.4945,2a,42
2026-01-26 16:00:00,248.5724,266.83957,2a,42
2026-01-26 17:00:00,252.5724,271.61194,2a,42
2026-01-26 18:00:00,291.5234,273.9902,2a,42
2026-01-26 19:00:00,291.5234,275.07068,2a,42
2026-01-26 20:00:00,291.5234,274.72086,2a,42
2026-01-26 21:00:00,291.5234,271.82587,2a,42
2026-01-26 22:00:00,252.5724,267.79993,2a,42
2026-01-26 23:00:00,248.5724,260.81076,2a,42
2026-01-27 00:00:00,259.32244,247.84982,2a,42
2026-01-27 01:00:00,254.32244,245.71591,2a,42
2026-01-27 02:00:00,254.32244,244.3561,2a,42
2026-01-27 03:00:00,254.32244,243.31186,2a,42
2026-01-27 04:00:00,259.32244,240.40306,2a,42
2026-01-27 05:00:00,259.32244,240.43759,2a,42
2026-01-27 06:00:00,259.32244,238.49458,2a,42
2026-01-27 07:00:00,259.32244,238.16824,2a,42
2026-01-27 08:00:00,259.32244,239.53935,2a,42
2026-01-27 09:00:00,259.32244,240.7675,2a,42
2026-01-27 10:00:00,259.32244,242.31584,2a,42
2026-01-27 11:00:00,259.32244,240.29048,2a,42
2026-01-27 12:00:00,259.32244,240.22617,2a,42
2026-01-27 13:00:00,259.32244,243.21643,2a,42
2026-01-27 14:00:00,265.32244,248.16112,2a,42
2026-01-27 15:00:00,265.32244,246.8854,2a,42
2026-01-27 16:00:00,267.65544,249.20549,2a,42
2026-01-27 17:00:00,267.65544,251.39458,2a,42
2026-01-27 18:00:00,267.65544,252.86066,2a,42
2026-01-27 19:00:00,285.32244,254.09874,2a,42
2026-01-27 20:00:00,267.65544,251.17448,2a,42
2026-01-27 21:00:00,267.65544,248.91862,2a,42
2026-01-27 22:00:00,265.32244,247.44766,2a,42
2026-01-27 23:00:00,259.32244,245.22148,2a,42
2026-01-28 00:00:00,253.93714,257.79977,2a,42
2026-01-28 01:00:00,253.93714,254.2081,2a,42
2026-01-28 02:00:00,253.93714,251.83783,2a,42
2026-01-28 03:00:00,253.93714,250.19461,2a,42
2026-01-28 04:00:00,253.93714,248.68916,2a,42
2026-01-28 05:00:00,254.86714,247.81345,2a,42
2026-01-28 06:00:00,254.86714,246.95279,2a,42
2026-01-28 07:00:00,254.86714,249.08379,2a,42
2026-01-28 08:00:00,253.93714,250.70772,2a,42
2026-01-28 09:00:00,253.93714,251.52274,2a,42
2026-01-28 10:00:00,254.86714,251.63182,2a,42
2026-01-28 11:00:00,254.86714,249.45772,2a,42
2026-01-28 12:00:00,254.86714,250.00781,2a,42
2026-01-28 13:00:00,254.86714,253.76764,2a,42
2026-01-28 14:00:00,261.93714,259.9778,2a,42
2026-01-28 15:00:00,261.93714,260.43738,2a,42
2026-01-28 16:00:00,264.93714,262.6112,2a,42
2026-01-28 17:00:00,264.93714,262.45862,2a,42
2026-01-28 18:00:00,264.93714,260.5213,2a,42
2026-01-28 19:00:00,266.93714,265.73965,2a,42
2026-01-28 20:00:00,264.93714,264.23703,2a,42
2026-01-28 21:00:00,264.93714,260.1097,2a,42
2026-01-28 22:00:00,264.93714,256.3497,2a,42
2026-01-28 23:00:00,254.86714,254.22385,2a,42
2026-01-29 00:00:00,242.61517,254.02858,2a,42
2026-01-29 01:00:00,242.61517,252.76462,2a,42
2026-01-29 02:00:00,242.61517,252.04099,2a,42
2026-01-29 03:00:00,242.61517,253.3104,2a,42
2026-01-29 04:00:00,242.61517,252.78867,2a,42
2026-01-29 05:00:00,242.73817,249.34799,2a,42
2026-01-29 06:00:00,242.73817,248.36618,2a,42
2026-01-29 07:00:00,242.73817,250.57812,2a,42
2026-01-29 08:00:00,242.61517,250.95615,2a,42
2026-01-29 09:00:00,242.61517,252.083,2a,42
2026-01-29 10:00:00,242.73817,252.06741,2a,42
2026-01-29 11:00:00,242.73817,250.76749,2a,42
2026-01-29 12:00:00,242.61517,252.47049,2a,42
2026-01-29 13:00:00,242.73817,254.74944,2a,42
2026-01-29 14:00:00,242.73817,258.68973,2a,42
2026-01-29 15:00:00,242.73817,261.07358,2a,42
2026-01-29 16:00:00,255.61517,264.572,2a,42
2026-01-29 17:00:00,255.61517,262.65735,2a,42
2026-01-29 18:00:00,255.61517,261.11765,2a,42
2026-01-29 19:00:00,264.61517,268.8651,2a,42
2026-01-29 20:00:00,255.61517,267.32764,2a,42
2026-01-29 21:00:00,255.61517,259.79312,2a,42
2026-01-29 22:00:00,255.61517,251.91855,2a,42
2026-01-29 23:00:00,242.73817,249.45404,2a,42
2026-01-30 00:00:00,108.3633,242.53258,2a,42
2026-01-30 01:00:00,112.4993,244.0359,2a,42
2026-01-30 02:00:00,112.4993,243.713,2a,42
2026-01-30 03:00:00,113.9533,242.42549,2a,42
2026-01-30 04:00:00,113.9533,241.2649,2a,42
2026-01-30 05:00:00,247.0863,240.88264,2a,42
2026-01-30 06:00:00,247.0863,241.51833,2a,42
2026-01-30 07:00:00,247.0863,243.0563,2a,42
2026-01-30 08:00:00,166.9633,242.93428,2a,42
2026-01-30 09:00:00,114.9663,247.577,2a,42
2026-01-30 10:00:00,247.0863,248.89761,2a,42
2026-01-30 11:00:00,247.0863,248.63788,2a,42
2026-01-30 12:00:00,113.9533,248.55591,2a,42
2026-01-30 13:00:00,247.0863,250.4028,2a,42
2026-01-30 14:00:00,247.0863,255.84291,2a,42
2026-01-30 15:00:00,251.9633,261.58032,2a,42
2026-01-30 16:00:00,251.9633,264.73273,2a,42
2026-01-30 17:00:00,251.9633,262.12372,2a,42
2026-01-30 18:00:00,256.9633,264.47015,2a,42
2026-01-30 19:00:00,251.9633,261.3704,2a,42
2026-01-30 20:00:00,251.9633,258.05698,2a,42
2026-01-30 21:00:00,251.9633,253.66641,2a,42
2026-01-30 22:00:00,247.0863,247.37376,2a,42
2026-01-30 23:00:00,247.0863,244.858,2a,42
2026-01-31 00:00:00,208.1695,212.75911,2a,42
2026-01-31 01:00:00,208.1695,205.12271,2a,42
2026-01-31 02:00:00,208.1695,204.77374,2a,42
2026-01-31 03:00:00,208.1695,204.28558,2a,42
2026-01-31 04:00:00,208.1695,207.9809,2a,42
2026-01-31 05:00:00,208.1695,203.01678,2a,42
2026-01-31 06:00:00,208.1695,204.21844,2a,42
2026-01-31 07:00:00,208.1695,207.62656,2a,42
